상품번호,그룹명,앨범명,멤버,재고,썸네일,옵션이미지,가격,포카마켓 이미지,충족 여부,원본 앨범명,표시,보유 재고,보유 재고 가격,보유재고 썸네일,보유재고 추가이미지,쇼피 스캔 등록여부,ebay 스캔 등록여부,shopify 스캔 등록여부,썸네일 완성여부,이미지 재생성 필요,ebay item id,ebay 보유재고 item id,ebay 스캔 item id,누적 판매 수,shopify_product_id,shopify 등록완료,이미지_승인상태,앞면,뒷면,joom 등록완료,joom product id
82645,BTS,DICON D’FESTA MINI EDITION : BTS,SUGA,5,bts-dicon_dfesta_mini_edition_bts-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_dfesta_mini_edition_bts-thumbnail_XNTWH.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090221Z&X-Amz-Expires=7659&X-Amz-Signature=819948558dd7f897d44697ae5d8c9ea17db740014b4c19cf9fbf2d96e7fb4a00&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_dfesta_mini_edition_bts-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-dicon_dfesta_mini_edition_bts-suga-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_dfesta_mini_edition_bts-suga-option_9_N5Q.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=6dec6c5d90b2420b799f053b46a6908b7db5ecd24e707744fde315a78380f9fa&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_dfesta_mini_edition_bts-suga-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/75e43ee4637848769395e108f5d82d08.jpg,TRUE,DICON D’FESTA MINI EDITION : BTS,,1,6.49,,,TRUE,TRUE,FALSE,미완성,FALSE,3.06789E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a60094e1659df01ed375d1e
82638,BTS,DICON D’FESTA MINI EDITION : BTS,SUGA,4,bts-dicon_dfesta_mini_edition_bts-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_dfesta_mini_edition_bts-thumbnail_XNTWH.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090221Z&X-Amz-Expires=7659&X-Amz-Signature=819948558dd7f897d44697ae5d8c9ea17db740014b4c19cf9fbf2d96e7fb4a00&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_dfesta_mini_edition_bts-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-dicon_dfesta_mini_edition_bts-suga-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_dfesta_mini_edition_bts-suga-option_ZbyJZ.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=d7f794f672cf49212c8e557976c55b1d41a10aa399944a8be35800fc4378b30a&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_dfesta_mini_edition_bts-suga-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/0ad5114f38f84071951ba9afa0ca8902.jpg,TRUE,DICON D’FESTA MINI EDITION : BTS,,2,3.49,,,TRUE,TRUE,FALSE,미완성,FALSE,3.06789E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a60094e1659df01ed375d1e
39488,BTS,DICON PHOTOCARD 101 : CUSTOM BOOK BEHIND BTS since 2018 2021 in USA,V,7,bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail_lm68r.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090115Z&X-Amz-Expires=7725&X-Amz-Signature=833154715f353030b144633486979a3d130f8e9dfd36ee4ee6149c96ca3c175f&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-v-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-v-option_mf6_z.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=aafb6a7367ded035dc7641aac6472dc34760948a1a01a325247be0c5f22f4c4a&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-v-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/26/2b8cb78d6ecc4f7b80b5dfe8fc23b22e.jpg,TRUE,DICON PHOTOCARD 101 : CUSTOM BOOK / BEHIND BTS since 2018 2018-2021 in USA,,0,5.49,,,TRUE,TRUE,FALSE,완성,FALSE,3.06827E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a328c4ad86c5601eb028c59
82647,BTS,DICON D’FESTA MINI EDITION : BTS,SUGA,8,bts-dicon_dfesta_mini_edition_bts-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_dfesta_mini_edition_bts-thumbnail_XNTWH.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090221Z&X-Amz-Expires=7659&X-Amz-Signature=819948558dd7f897d44697ae5d8c9ea17db740014b4c19cf9fbf2d96e7fb4a00&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_dfesta_mini_edition_bts-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-dicon_dfesta_mini_edition_bts-suga-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_dfesta_mini_edition_bts-suga-option_tfnQZ.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=272d48e522417efac5e078896ffbf7bd47e01493c93d331135de601548bec525&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_dfesta_mini_edition_bts-suga-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/03a68e24c23942c6a593d80e0b8f9196.jpg,TRUE,DICON D’FESTA MINI EDITION : BTS,,1,5.49,,,TRUE,TRUE,FALSE,미완성,FALSE,3.06789E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a60094e1659df01ed375d1e
40058,BTS,DICON PHOTOCARD 101 : CUSTOM BOOK BEHIND BTS since 2018 2021 in USA,Jin,7,bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail_lm68r.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090115Z&X-Amz-Expires=7725&X-Amz-Signature=833154715f353030b144633486979a3d130f8e9dfd36ee4ee6149c96ca3c175f&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-jin-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-jin-option_yvk7i.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=9f578e1140ea58ee09d3c7e8678d4207fbfaf64af42941e32b3c7c247600e709&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-jin-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/26/19c32f2bc31443ee9ce7279e41ac2e4a.jpg,TRUE,DICON PHOTOCARD 101 : CUSTOM BOOK / BEHIND BTS since 2018 2018-2021 in USA,,3,4.49,,,TRUE,TRUE,FALSE,완성,FALSE,3.06827E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a328c4ad86c5601eb028c59
40360,BTS,DICON PHOTOCARD 101 : CUSTOM BOOK BEHIND BTS since 2018 2021 in USA,Jin,5,bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail_lm68r.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090115Z&X-Amz-Expires=7725&X-Amz-Signature=833154715f353030b144633486979a3d130f8e9dfd36ee4ee6149c96ca3c175f&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-jin-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-jin-option_xaxu0.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=55261d4a0576d89125b58cc0f89a7ebeaa58d4a67311dbcf24aa8664235186df&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-jin-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/26/d33eeef96f2e43618e776499c7f58568.jpg,TRUE,DICON PHOTOCARD 101 : CUSTOM BOOK / BEHIND BTS since 2018 2018-2021 in USA,,3,4.49,,,TRUE,TRUE,FALSE,완성,FALSE,3.06827E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a328c4ad86c5601eb028c59
39821,BTS,DICON PHOTOCARD 101 : CUSTOM BOOK BEHIND BTS since 2018 2021 in USA,Jin,8,bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail_lm68r.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090115Z&X-Amz-Expires=7725&X-Amz-Signature=833154715f353030b144633486979a3d130f8e9dfd36ee4ee6149c96ca3c175f&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-jin-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-jin-option_wqsNJ.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=6c8982939fa9e0857db18f27c8b85f8d2b56571a96436fd5a1000e2fcadadd89&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-jin-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/26/e54003b385ff4ee790ad1e2cf9bbb06d.jpg,TRUE,DICON PHOTOCARD 101 : CUSTOM BOOK / BEHIND BTS since 2018 2018-2021 in USA,,2,4.49,,,TRUE,TRUE,FALSE,완성,FALSE,3.06827E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a328c4ad86c5601eb028c59
53169,BTS,Proof WEVERSE,SUGA,10,bts-proof_weverse-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/02/15/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-proof_weverse-thumbnail_5fc3w.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=49891a749b02046f2c4d29e4cb37a9fe5da0466bdd006764d5cb28e30b228ec9&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-proof_weverse-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-proof_weverse-suga-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/02/15/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-proof_weverse-suga-option_u6cbt.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=b78fecf078651cd9145b44eb53874942d51b4471cf532abaef6ff43517e48599&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-proof_weverse-suga-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/06/6a2493bbca0b42359d4ea0ae9da44337.jpg,TRUE,Proof WEVERSE,,,,,,TRUE,TRUE,FALSE,완성,FALSE,3.06789E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a328dfc47afff017dae1b89
39485,BTS,DICON PHOTOCARD 101 : CUSTOM BOOK BEHIND BTS since 2018 2021 in USA,V,8,bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail_lm68r.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090115Z&X-Amz-Expires=7725&X-Amz-Signature=833154715f353030b144633486979a3d130f8e9dfd36ee4ee6149c96ca3c175f&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-v-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-v-option_RBcOd.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=20c55fde9e9777f15d542db6aee6f95298a785da54483052e66ec6e181813920&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-v-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/26/cf6c449daf5c4852bb263d72dbc3abc5.jpg,TRUE,DICON PHOTOCARD 101 : CUSTOM BOOK / BEHIND BTS since 2018 2018-2021 in USA,,2,6.49,,,TRUE,TRUE,FALSE,완성,FALSE,3.06827E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a328c4ad86c5601eb028c59
30709,BTS,2022 SEASON'S GREETINGS,J-Hope,28,bts-2022_seasons_greetings-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/02/15/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-2022_seasons_greetings-thumbnail_pKkcL.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=69881b2936c499d57f1e70ccf1dd5a3c3d3489bc405d7e06bd28e13bf64d9d47&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-2022_seasons_greetings-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-2022_seasons_greetings-j-hope-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/02/15/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-2022_seasons_greetings-j-hope-option_7igjs.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=d29cbaf6fbdb59e9cc337cdf69860358135ec64cac5f51d521f93eedb1585ea5&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-2022_seasons_greetings-j-hope-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/12/16/baf0bc93dfcd472c846d874d0d140b3a.jpg,TRUE,2022 SEASON'S GREETINGS,,0,7.49,,,TRUE,TRUE,FALSE,완성,FALSE,3.06789E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a328b3ce1586b01a3f64545
39483,BTS,DICON PHOTOCARD 101 : CUSTOM BOOK BEHIND BTS since 2018 2021 in USA,V,8,bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail_lm68r.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090115Z&X-Amz-Expires=7725&X-Amz-Signature=833154715f353030b144633486979a3d130f8e9dfd36ee4ee6149c96ca3c175f&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-v-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-v-option_0Mvzo.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=4b0d05caede2955f245343080b11d802d82f0d33afc6ca5cc8cb1c50e3e29244&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_photocard_101_custom_book_behind_bts_since_2018_2021_in_usa-v-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/26/25fb8a52fde545b3ad0e1f0770ee2094.jpg,TRUE,DICON PHOTOCARD 101 : CUSTOM BOOK / BEHIND BTS since 2018 2018-2021 in USA,,3,5.49,,,TRUE,TRUE,FALSE,완성,FALSE,3.06827E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a328c4ad86c5601eb028c59
82639,BTS,DICON D’FESTA MINI EDITION : BTS,SUGA,3,bts-dicon_dfesta_mini_edition_bts-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_dfesta_mini_edition_bts-thumbnail_XNTWH.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090221Z&X-Amz-Expires=7659&X-Amz-Signature=819948558dd7f897d44697ae5d8c9ea17db740014b4c19cf9fbf2d96e7fb4a00&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_dfesta_mini_edition_bts-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-dicon_dfesta_mini_edition_bts-suga-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/03/09/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-dicon_dfesta_mini_edition_bts-suga-option_rKwko.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090331Z&X-Amz-Expires=7590&X-Amz-Signature=edbde6104fd2aac504e1c12164f6d5818a0a9523a2f94c017c1cc82e6030d05d&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-dicon_dfesta_mini_edition_bts-suga-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/916a328bbb9143ceb1cf28a0d8d4ae34.jpg,TRUE,DICON D’FESTA MINI EDITION : BTS,,1,7.49,,,TRUE,TRUE,FALSE,미완성,FALSE,3.06789E+11,,3.0679E+11,,,TRUE,,,,TRUE,6a60094e1659df01ed375d1e
